bag,ztop,EDC3béta,AICC2012,deutfinal,temp,acc-EDC3beta
33460.0,18398.0,1507075.0,1502870.0,-4277.0,2115.0,16.0
33470.0,18403.0,1508048.0,1503897.0,-4334.0,2105.0,15.0
33480.0,18409.0,1509068.0,1504923.0,-4278.0,2115.0,16.0
33490.0,18414.0,1510034.0,1505950.0,-4291.0,2112.0,16.0
33500.0,18420.0,1511004.0,1506953.0,-4283.0,2114.0,16.0
33510.0,18425.0,1511967.0,1507957.0,-4280.0,2114.0,16.0
33520.0,18431.0,1512926.0,1508960.0,-4278.0,2115.0,16.0
33530.0,18436.0,1513884.0,1509973.0,-4293.0,2112.0,16.0
33540.0,18442.0,1514860.0,1510987.0,-4285.0,2114.0,16.0
33550.0,18447.0,1515832.0,1512000.0,-4316.0,2108.0,15.0
33560.0,18453.0,1516847.0,1513050.0,-4316.0,2108.0,15.0
33570.0,18458.0,1517862.0,1514100.0,-4302.0,2111.0,15.0
33580.0,18464.0,1518861.0,1515150.0,-4315.0,2109.0,15.0
33590.0,18469.0,1519875.0,1516210.0,-4309.0,2110.0,15.0
33600.0,18475.0,1520886.0,1517270.0,-4323.0,2107.0,15.0
33610.0,18480.0,1521917.0,1518330.0,-4330.0,2106.0,15.0
33620.0,18486.0,1522955.0,1519387.0,-4309.0,2110.0,15.0
33630.0,18491.0,1523965.0,1520443.0,-4293.0,2112.0,15.0
33640.0,18497.0,1524963.0,1521500.0,-4351.0,2103.0,15.0
33650.0,18502.0,1526018.0,1522567.0,-4284.0,2114.0,16.0
33660.0,18508.0,1527009.0,1523633.0,-4320.0,2108.0,15.0
33670.0,18513.0,1528031.0,1524700.0,-4326.0,2107.0,15.0
33680.0,18519.0,1529068.0,1525783.0,-4323.0,2108.0,15.0
33690.0,18524.0,1530105.0,1526867.0,-4330.0,2106.0,15.0
33700.0,18530.0,1531151.0,1527950.0,-4333.0,2106.0,15.0
33710.0,18535.0,1532203.0,1529043.0,-4340.0,2105.0,14.0
33720.0,18541.0,1533267.0,1530137.0,-4321.0,2108.0,15.0
33730.0,18546.0,1534299.0,1531230.0,-4310.0,2110.0,15.0
33740.0,18552.0,1535316.0,1532297.0,-4324.0,2107.0,15.0
33750.0,18557.0,1536351.0,1533363.0,-4308.0,2110.0,15.0
33760.0,18563.0,1537362.0,1534430.0,-4278.0,2115.0,16.0
33770.0,18568.0,1538335.0,1535493.0,-4311.0,2110.0,15.0
33780.0,18574.0,1539355.0,1536557.0,-4353.0,2103.0,15.0
33790.0,18579.0,1540420.0,1537620.0,-4361.0,2120.0,16.0
33800.0,18585.0,1541373.0,1538687.0,-4337.0,2105.0,15.0
33810.0,18590.0,1542425.0,1539753.0,-4337.0,2105.0,15.0
33820.0,18596.0,1543491.0,1540820.0,-4349.0,2103.0,14.0
33830.0,18601.0,1544580.0,1541967.0,-4384.0,2098.0,14.0
33840.0,18607.0,1545719.0,1543113.0,-4339.0,2105.0,14.0
33850.0,18612.0,1546790.0,1544260.0,-4338.0,2105.0,15.0
33860.0,18618.0,1547856.0,1545380.0,-4333.0,2106.0,15.0
33870.0,18623.0,1548917.0,1546500.0,-4343.0,2104.0,14.0
33880.0,18629.0,1549997.0,1547620.0,-4367.0,2100.0,14.0
33890.0,18634.0,1551119.0,1548847.0,-4412.0,2093.0,13.0
33900.0,18640.0,1552315.0,1550073.0,-4406.0,2094.0,13.0
33910.0,18645.0,1553497.0,1551300.0,-4347.0,2104.0,14.0
33920.0,18651.0,1554596.0,1552463.0,-4357.0,2102.0,14.0
33930.0,18656.0,1555699.0,1553627.0,-4372.0,2100.0,14.0
33940.0,18662.0,1556830.0,1554790.0,-4384.0,2098.0,13.0
33950.0,18667.0,1557990.0,1556043.0,-4424.0,2091.0,13.0
33960.0,18673.0,1559212.0,1557297.0,-4409.0,2094.0,13.0
33970.0,18678.0,1560412.0,1558550.0,-4390.0,2097.0,13.0
33980.0,18684.0,1561586.0,1559800.0,-4413.0,2093.0,13.0
33990.0,18689.0,1562792.0,1561050.0,-4403.0,2095.0,13.0
34000.0,18695.0,1563979.0,1562300.0,-4376.0,2099.0,14.0
34010.0,18700.0,1565127.0,1563533.0,-4379.0,2099.0,14.0
34020.0,18706.0,1566276.0,1564767.0,-4423.0,2091.0,13.0
34030.0,18711.0,1567496.0,1566000.0,-4369.0,2100.0,14.0
34040.0,18717.0,1568638.0,1567203.0,-4370.0,2100.0,14.0
34050.0,18722.0,1569771.0,1568407.0,-4385.0,2098.0,13.0
34060.0,18728.0,1570936.0,1569610.0,-4407.0,2094.0,13.0
34070.0,18733.0,1572144.0,1570957.0,-4464.0,2085.0,12.0
34080.0,18739.0,1573457.0,1572303.0,-4471.0,2083.0,12.0
34090.0,18744.0,1574792.0,1573650.0,-4462.0,2085.0,12.0
34100.0,18750.0,1576098.0,1574953.0,-4395.0,2096.0,13.0
34110.0,18755.0,1577293.0,1576257.0,-4406.0,2094.0,13.0
34120.0,18761.0,1578506.0,1577560.0,-4446.0,2088.0,12.0
34130.0,18766.0,1579782.0,1578823.0,-4380.0,2098.0,14.0
34140.0,18772.0,1580943.0,1580087.0,-4390.0,2097.0,13.0
34150.0,18777.0,1582118.0,1581350.0,-4395.0,2096.0,13.0
34160.0,18783.0,1583303.0,1582623.0,-4387.0,2097.0,13.0
34170.0,18788.0,1584485.0,1583897.0,-4441.0,2088.0,12.0
34180.0,18794.0,1585753.0,1585170.0,-4419.0,2092.0,13.0
34190.0,18799.0,1586978.0,1586407.0,-4365.0,2101.0,14.0
34200.0,18805.0,1588123.0,1587643.0,-4377.0,2099.0,14.0
34210.0,18810.0,1589276.0,1588880.0,-4375.0,2099.0,14.0
34220.0,18816.0,1590430.0,1590117.0,-4378.0,2099.0,14.0
34230.0,18821.0,1591594.0,1591353.0,-4412.0,2093.0,13.0
34240.0,18827.0,1592805.0,1592590.0,-4293.0,2113.0,16.0
34250.0,18832.0,1593824.0,1593660.0,-4284.0,2114.0,16.0
34260.0,18838.0,1594825.0,1594730.0,-4315.0,2109.0,15.0
34270.0,18843.0,1595868.0,1595800.0,-4282.0,2115.0,16.0
34280.0,18849.0,1596878.0,1596910.0,-4356.0,2102.0,14.0
34290.0,18854.0,1597984.0,1598020.0,-4323.0,2108.0,15.0
34300.0,18860.0,1599048.0,1599130.0,-4287.0,2114.0,16.0
34310.0,18865.0,1600057.0,1600173.0,-4266.0,2117.0,16.0
34320.0,18871.0,1601038.0,1601217.0,-4288.0,2114.0,16.0
34330.0,18876.0,1602033.0,1602260.0,-4240.0,2121.0,17.0
34340.0,18882.0,1602979.0,1603267.0,-4254.0,2119.0,17.0
34350.0,18887.0,1603937.0,1604273.0,-4279.0,2115.0,16.0
34360.0,18893.0,1604914.0,1605280.0,-4199.0,2128.0,18.0
34370.0,18898.0,1605812.0,1606290.0,-4306.0,2111.0,15.0
34380.0,18904.0,1606841.0,1607300.0,-4269.0,2117.0,16.0
34390.0,18909.0,1607831.0,1608310.0,-4305.0,2111.0,15.0
34400.0,18915.0,1608870.0,1609393.0,-4310.0,2110.0,15.0
34410.0,18920.0,1609916.0,1610477.0,-4288.0,2113.0,16.0
34420.0,18926.0,1610940.0,1611560.0,-4314.0,2109.0,15.0
34430.0,18931.0,1611992.0,1612653.0,-4308.0,2110.0,15.0
34440.0,18937.0,1613038.0,1613747.0,-4283.0,2114.0,16.0
34450.0,18942.0,1614070.0,1614840.0,-4382.0,2098.0,14.0
34460.0,18948.0,1615232.0,1616000.0,-4329.0,2107.0,15.0
34470.0,18953.0,1616321.0,1617160.0,-4321.0,2108.0,15.0
34480.0,18959.0,1617394.0,1618320.0,-4305.0,2111.0,15.0
34490.0,18964.0,1618453.0,1619477.0,-4357.0,2102.0,14.0
34500.0,18970.0,1619581.0,1620633.0,-4348.0,2103.0,14.0
34510.0,18975.0,1620708.0,1621790.0,-4353.0,2103.0,14.0
34520.0,18981.0,1621844.0,1622997.0,-4380.0,2098.0,14.0
34530.0,18986.0,1623019.0,1624203.0,-4347.0,2104.0,14.0
34540.0,18992.0,1624155.0,1625410.0,-4397.0,2095.0,13.0
34550.0,18997.0,1625361.0,1626640.0,-4356.0,2102.0,14.0
34560.0,19003.0,1626511.0,1627870.0,-4373.0,2099.0,14.0
34570.0,19008.0,1627671.0,1629100.0,-4298.0,2112.0,15.0
34580.0,19014.0,1628718.0,1630217.0,-4263.0,2117.0,16.0
34590.0,19019.0,1629710.0,1631333.0,-4376.0,2099.0,14.0
34600.0,19025.0,1630863.0,1632450.0,-4238.0,2122.0,17.0
34610.0,19030.0,1631837.0,1633510.0,-4298.0,2112.0,16.0
34620.0,19036.0,1632870.0,1634570.0,-4278.0,2115.0,16.0
34630.0,19041.0,1633882.0,1635630.0,-4274.0,2116.0,16.0
34640.0,19047.0,1634883.0,1636680.0,-4251.0,2119.0,17.0
34650.0,19052.0,1635858.0,1637730.0,-4285.0,2114.0,16.0
34660.0,19058.0,1636867.0,1638780.0,-4217.0,2125.0,17.0
34670.0,19063.0,1637799.0,1639833.0,-4290.0,2113.0,16.0
34680.0,19069.0,1638826.0,1640887.0,-4292.0,2113.0,16.0
34690.0,19074.0,1639861.0,1641940.0,-4283.0,2114.0,16.0
34700.0,19080.0,1640884.0,1643023.0,-4283.0,2114.0,16.0
34710.0,19085.0,1641906.0,1644107.0,-4278.0,2115.0,16.0
34720.0,19091.0,1642921.0,1645190.0,-4280.0,2115.0,16.0
34730.0,19096.0,1643946.0,1646303.0,-4312.0,2109.0,15.0
34740.0,19102.0,1645009.0,1647417.0,-4292.0,2113.0,15.0
34750.0,19107.0,1646062.0,1648530.0,-4344.0,2104.0,14.0
34760.0,19113.0,1647187.0,1649737.0,-4377.0,2099.0,14.0
34770.0,19118.0,1648367.0,1650943.0,-4309.0,2110.0,15.0
34780.0,19124.0,1649445.0,1652150.0,-4296.0,2112.0,15.0
34790.0,19129.0,1650510.0,1653390.0,-4370.0,2100.0,14.0
34800.0,19135.0,1651678.0,1654630.0,-4390.0,2097.0,13.0
34810.0,19140.0,1652898.0,1655870.0,-4403.0,2094.0,13.0
34820.0,19146.0,1654148.0,1657257.0,-4437.0,2089.0,12.0
34830.0,19151.0,1655456.0,1658643.0,-4415.0,2092.0,13.0
34840.0,19157.0,1656731.0,1660030.0,-4370.0,2100.0,14.0
34850.0,19162.0,1657919.0,1661363.0,-4385.0,2097.0,13.0
34860.0,19168.0,1659131.0,1662697.0,-4393.0,2096.0,13.0
34870.0,19173.0,1660358.0,1664030.0,-4380.0,2098.0,14.0
34880.0,19179.0,1661560.0,1665380.0,-4363.0,2101.0,14.0
34890.0,19184.0,1662737.0,1666730.0,-4420.0,2092.0,13.0
34900.0,19190.0,1664011.0,1668080.0,-4380.0,2098.0,14.0
34910.0,19195.0,1665225.0,1669403.0,-4387.0,2097.0,14.0
34920.0,19201.0,1666434.0,1670727.0,-4334.0,2106.0,14.0
34930.0,19206.0,1667568.0,1672050.0,-4360.0,2102.0,14.0
34940.0,19212.0,1668733.0,1673393.0,-4393.0,2096.0,13.0
34950.0,19217.0,1669959.0,1674737.0,-4372.0,2100.0,14.0
34960.0,19223.0,1671153.0,1676080.0,-4360.0,2102.0,14.0
34970.0,19228.0,1672323.0,1677440.0,-4349.0,2104.0,14.0
34980.0,19234.0,1673488.0,1678800.0,-4423.0,2091.0,13.0
34990.0,19239.0,1674768.0,1680160.0,-4338.0,2105.0,15.0
35000.0,19245.0,1675901.0,1681463.0,-4358.0,2102.0,14.0
35010.0,19250.0,1677060.0,1682767.0,-4327.0,2107.0,15.0
35020.0,19256.0,1678183.0,1684070.0,-4386.0,2098.0,14.0
35030.0,19261.0,1679396.0,1685437.0,-4370.0,2100.0,14.0
35040.0,19267.0,1680590.0,1686803.0,-4362.0,2101.0,14.0
35050.0,19272.0,1681768.0,1688170.0,-4312.0,2110.0,15.0
35060.0,19278.0,1682857.0,1689433.0,-4326.0,2107.0,15.0
35070.0,19283.0,1683966.0,1690697.0,-4322.0,2108.0,15.0
35080.0,19289.0,1685072.0,1691960.0,-4323.0,2108.0,15.0
35090.0,19294.0,1686173.0,1693170.0,-4263.0,2118.0,16.0
35100.0,19300.0,1687189.0,1694380.0,-4288.0,2114.0,16.0
35110.0,19305.0,1688236.0,1695590.0,-4347.0,2104.0,14.0
35120.0,19311.0,1689383.0,1696847.0,-4314.0,2109.0,15.0
35130.0,19316.0,1690478.0,1698103.0,-4299.0,2112.0,16.0
35140.0,19322.0,1691540.0,1699360.0,-4248.0,2120.0,17.0
35150.0,19327.0,1692540.0,1700497.0,-4276.0,2116.0,16.0
35160.0,19333.0,1693556.0,1701633.0,-4232.0,2123.0,17.0
35170.0,19338.0,1694522.0,1702770.0,-4218.0,2125.0,17.0
35180.0,19344.0,1695479.0,1703920.0,-4294.0,2113.0,16.0
35190.0,19349.0,1696522.0,1705070.0,-4274.0,2116.0,16.0
35200.0,19355.0,1697551.0,1706220.0,-4256.0,2119.0,17.0
35210.0,19360.0,1698558.0,1707417.0,-4269.0,2117.0,16.0
35220.0,19366.0,1699589.0,1708613.0,-4334.0,2106.0,15.0
35230.0,19371.0,1700710.0,1709810.0,-4298.0,2112.0,16.0
35240.0,19377.0,1701783.0,1710990.0,-4256.0,2119.0,17.0
35250.0,19382.0,1702787.0,1712170.0,-4263.0,2118.0,16.0
35260.0,19388.0,1703801.0,1713350.0,-4258.0,2119.0,17.0
35270.0,19393.0,1704809.0,1714557.0,-4276.0,2116.0,16.0
35280.0,19399.0,1705850.0,1715763.0,-4321.0,2108.0,15.0
35290.0,19404.0,1706960.0,1716970.0,-4327.0,2108.0,15.0
35300.0,19410.0,1708084.0,1718217.0,-4322.0,2108.0,15.0
35310.0,19415.0,1709198.0,1719463.0,-4267.0,2117.0,16.0
35320.0,19421.0,1710226.0,1720710.0,-4264.0,2118.0,16.0
35330.0,19426.0,1711245.0,1721983.0,-4352.0,2104.0,14.0
35340.0,19432.0,1712415.0,1723257.0,-4329.0,2107.0,15.0
35350.0,19437.0,1713555.0,1724530.0,-4353.0,2103.0,14.0
35360.0,19443.0,1714726.0,1725877.0,-4357.0,2103.0,14.0
35370.0,19448.0,1715907.0,1727223.0,-4335.0,2106.0,15.0
35380.0,19454.0,1717051.0,1728570.0,-4326.0,2108.0,15.0
35390.0,19459.0,1718181.0,1729900.0,-4329.0,2107.0,15.0
35400.0,19465.0,1719315.0,1731230.0,-4355.0,2103.0,14.0
35410.0,19470.0,1720493.0,1732560.0,-4346.0,2105.0,14.0
35420.0,19476.0,1721662.0,1733953.0,-4372.0,2100.0,14.0
35430.0,19481.0,1722874.0,1735347.0,-4375.0,2100.0,14.0
35440.0,19487.0,1724092.0,1736740.0,-4360.0,2103.0,14.0
35450.0,19492.0,1725288.0,1738090.0,-4369.0,2101.0,14.0
35460.0,19498.0,1726486.0,1739440.0,-4316.0,2110.0,15.0
35470.0,19503.0,1727601.0,1740790.0,-4277.0,2116.0,16.0
35480.0,19509.0,1728649.0,1741950.0,-4264.0,2118.0,17.0
35490.0,19514.0,1729670.0,1743110.0,-4233.0,2124.0,17.0
35500.0,19520.0,1730651.0,1744270.0,-4270.0,2117.0,17.0
35510.0,19525.0,1731674.0,1745380.0,-4226.0,2125.0,18.0
35520.0,19531.0,1732641.0,1746490.0,-4221.0,2126.0,18.0
35530.0,19536.0,1733607.0,1747600.0,-4277.0,2116.0,16.0
35540.0,19542.0,1734637.0,1748760.0,-4237.0,2123.0,17.0
35550.0,19547.0,1735633.0,1749920.0,-4298.0,2113.0,16.0
35560.0,19553.0,1736705.0,1751080.0,-4277.0,2117.0,16.0
35570.0,19558.0,1737755.0,1752330.0,-4319.0,2110.0,15.0
35580.0,19564.0,1738881.0,1753580.0,-4354.0,2104.0,14.0
35590.0,19569.0,1740056.0,1754830.0,-4320.0,2110.0,15.0
35600.0,19575.0,1741188.0,1756133.0,-4331.0,2108.0,15.0
35610.0,19580.0,1742336.0,1757437.0,-4381.0,2100.0,14.0
35620.0,19586.0,1743560.0,1758740.0,-4317.0,2110.0,15.0
35630.0,19591.0,1744695.0,1760027.0,-4362.0,2103.0,14.0
35640.0,19597.0,1745892.0,1761313.0,-4330.0,2108.0,15.0
35650.0,19602.0,1747050.0,1762600.0,-4375.0,2101.0,14.0
35660.0,19608.0,1748273.0,1763957.0,-4365.0,2102.0,14.0
35670.0,19613.0,1749493.0,1765313.0,-4397.0,2097.0,13.0
35680.0,19619.0,1750764.0,1766670.0,-4374.0,2101.0,14.0
35690.0,19624.0,1751992.0,1767980.0,-4359.0,2103.0,14.0
35700.0,19630.0,1753198.0,1769290.0,-4354.0,2104.0,14.0
35710.0,19635.0,1754394.0,1770600.0,-4362.0,2103.0,14.0
35720.0,19641.0,1755603.0,1771880.0,-4359.0,2103.0,14.0
35730.0,19646.0,1756808.0,1773160.0,-4353.0,2104.0,14.0
35740.0,19652.0,1757998.0,1774440.0,-4328.0,2108.0,15.0
35750.0,19657.0,1759155.0,1775657.0,-4354.0,2104.0,14.0
35760.0,19663.0,1760346.0,1776873.0,-4317.0,2110.0,15.0
35770.0,19668.0,1761487.0,1778090.0,-4347.0,2105.0,15.0
35780.0,19674.0,1762671.0,1779323.0,-4380.0,2100.0,14.0
35790.0,19679.0,1763910.0,1780557.0,-4322.0,2109.0,15.0
35800.0,19685.0,1765064.0,1781790.0,-4332.0,2108.0,15.0
35810.0,19690.0,1766225.0,1783010.0,-4352.0,2105.0,14.0
35820.0,19696.0,1767427.0,1784230.0,-4363.0,2103.0,14.0
35830.0,19701.0,1768654.0,1785450.0,-4409.0,2095.0,13.0
35840.0,19707.0,1769966.0,1786787.0,-4408.0,2095.0,13.0
35850.0,19712.0,1771285.0,1788123.0,-4430.0,2092.0,13.0
35860.0,19718.0,1772644.0,1789460.0,-4392.0,2098.0,13.0
35870.0,19723.0,1773936.0,1790743.0,-4388.0,2099.0,14.0
35880.0,19729.0,1775215.0,1792027.0,-4397.0,2097.0,13.0
35890.0,19734.0,1776516.0,1793310.0,-4409.0,2095.0,13.0
35900.0,19740.0,1777835.0,1794540.0,-4373.0,2101.0,14.0
35910.0,19745.0,1779083.0,1795770.0,-4337.0,2107.0,15.0
35920.0,19751.0,1780272.0,1797000.0,-4363.0,2103.0,14.0
35930.0,19756.0,1781490.0,1798110.0,-4292.0,2115.0,16.0
35940.0,19762.0,1782604.0,1799220.0,-4283.0,2116.0,16.0
35950.0,19767.0,1783685.0,1800330.0,-4229.0,2125.0,17.0
35960.0,19773.0,1784690.0,1801353.0,-4255.0,2121.0,17.0
35970.0,19778.0,1785728.0,1802377.0,-4286.0,2116.0,16.0
35980.0,19784.0,1786817.0,1803400.0,-4248.0,2122.0,17.0
35990.0,19789.0,1787852.0,1804467.0,-4272.0,2118.0,16.0
36000.0,19795.0,1788933.0,1805533.0,-4344.0,2106.0,15.0
36010.0,19800.0,1790102.0,1806600.0,-4225.0,2126.0,17.0
36020.0,19806.0,1791116.0,1807557.0,-4217.0,2127.0,18.0
36030.0,19811.0,1792097.0,1808513.0,-4198.0,2130.0,18.0
36040.0,19817.0,1793063.0,1809470.0,-4246.0,2122.0,17.0
36050.0,19822.0,1794080.0,1810460.0,-4225.0,2126.0,18.0
36060.0,19828.0,1795087.0,1811450.0,-4254.0,2121.0,17.0
36070.0,19833.0,1796130.0,1812440.0,-4267.0,2119.0,17.0
36080.0,19839.0,1797197.0,1813457.0,-4276.0,2117.0,16.0
36090.0,19844.0,1798280.0,1814473.0,-4230.0,2125.0,18.0
36100.0,19850.0,1799293.0,1815490.0,-4295.0,2114.0,16.0
36110.0,19855.0,1800408.0,1816547.0,-4290.0,2115.0,16.0
36120.0,19861.0,1801523.0,1817603.0,-4298.0,2114.0,16.0
36130.0,19866.0,1802651.0,1818660.0,-4323.0,2110.0,15.0
36140.0,19872.0,1803826.0,1819810.0,-4358.0,2104.0,14.0
36150.0,19877.0,1805068.0,1820960.0,-4373.0,2101.0,14.0
36160.0,19883.0,1806339.0,1822110.0,-4366.0,2103.0,14.0
36170.0,19888.0,1807604.0,1823317.0,-4392.0,2098.0,14.0
36180.0,19894.0,1808917.0,1824523.0,-4407.0,2096.0,13.0
36190.0,19899.0,1810263.0,1825730.0,-4369.0,2102.0,14.0
36200.0,19905.0,1811518.0,1826870.0,-4304.0,2113.0,15.0
36210.0,19910.0,1812682.0,1828010.0,-4391.0,2098.0,14.0
36220.0,19916.0,1813988.0,1829150.0,-4381.0,2100.0,14.0
36230.0,19921.0,1815284.0,1830300.0,-4325.0,2109.0,15.0
36240.0,19927.0,1816480.0,1831450.0,-4373.0,2101.0,14.0
36250.0,19932.0,1817752.0,1832600.0,-4394.0,2098.0,14.0
36260.0,19938.0,1819079.0,1833810.0,-4399.0,2097.0,13.0
36270.0,19943.0,1820416.0,1835020.0,-4398.0,2097.0,13.0
36280.0,19949.0,1821753.0,1836230.0,-4368.0,2102.0,14.0
36290.0,19954.0,1823033.0,1837410.0,-4388.0,2099.0,14.0
36300.0,19960.0,1824346.0,1838590.0,-4376.0,2101.0,14.0
36310.0,19965.0,1825648.0,1839770.0,-4419.0,2094.0,13.0
36320.0,19971.0,1827028.0,1840947.0,-4406.0,2096.0,13.0
36330.0,19976.0,1828377.0,1842123.0,-4316.0,2111.0,15.0
36340.0,19982.0,1829579.0,1843300.0,-4367.0,2102.0,14.0
36350.0,19987.0,1830859.0,1844510.0,-4432.0,2092.0,13.0
36360.0,19993.0,1832274.0,1845720.0,-4392.0,2098.0,14.0
36370.0,19998.0,1833611.0,1846930.0,-4389.0,2099.0,14.0
36380.0,20004.0,1834948.0,1848170.0,-4413.0,2095.0,13.0
36390.0,20009.0,1836331.0,1849410.0,-4429.0,2092.0,13.0
36400.0,20015.0,1837750.0,1850650.0,-4350.0,2105.0,14.0
36410.0,20020.0,1839012.0,1851837.0,-4372.0,2101.0,14.0
36420.0,20026.0,1840313.0,1853023.0,-4410.0,2095.0,13.0
36430.0,20031.0,1841693.0,1854210.0,-4380.0,2100.0,14.0
36440.0,20037.0,1843021.0,1855420.0,-4394.0,2098.0,14.0
36450.0,20042.0,1844372.0,1856630.0,-4389.0,2098.0,14.0
36460.0,20048.0,1845719.0,1857840.0,-4409.0,2095.0,13.0
36470.0,20053.0,1847101.0,1859067.0,-4369.0,2102.0,14.0
36480.0,20059.0,1848420.0,1860293.0,-4407.0,2095.0,13.0
36490.0,20064.0,1849805.0,1861520.0,-4433.0,2091.0,13.0
36500.0,20070.0,1851254.0,1862773.0,-4411.0,2095.0,13.0
36510.0,20075.0,1852651.0,1864027.0,-4379.0,2100.0,14.0
36520.0,20081.0,1853992.0,1865280.0,-4394.0,2097.0,14.0
36530.0,20086.0,1855354.0,1866520.0,-4382.0,2099.0,14.0
36540.0,20092.0,1856700.0,1867760.0,-4424.0,2093.0,13.0
36550.0,20097.0,1858131.0,1869000.0,-4411.0,2095.0,13.0
36560.0,20103.0,1859537.0,1870270.0,-4388.0,2098.0,13.0
36570.0,20108.0,1860908.0,1871540.0,-4432.0,2091.0,13.0
36580.0,20114.0,1862356.0,1872810.0,-4402.0,2096.0,13.0
36590.0,20119.0,1863752.0,1874023.0,-4384.0,2099.0,14.0
36600.0,20125.0,1865101.0,1875237.0,-4355.0,2104.0,14.0
36610.0,20130.0,1866396.0,1876450.0,-4333.0,2107.0,15.0
36620.0,20136.0,1867657.0,1877653.0,-4393.0,2097.0,14.0
36630.0,20141.0,1869026.0,1878857.0,-4388.0,2098.0,14.0
36640.0,20147.0,1870395.0,1880060.0,-4377.0,2100.0,14.0
36650.0,20152.0,1871743.0,1881273.0,-4384.0,2099.0,14.0
36660.0,20158.0,1873101.0,1882487.0,-4357.0,2103.0,14.0
36670.0,20163.0,1874412.0,1883700.0,-4354.0,2104.0,14.0
36680.0,20169.0,1875714.0,1884873.0,-4350.0,2104.0,14.0
36690.0,20174.0,1877008.0,1886047.0,-4343.0,2106.0,15.0
36700.0,20180.0,1878289.0,1887220.0,-4268.0,2118.0,16.0
36710.0,20185.0,1879440.0,1888303.0,-4324.0,2109.0,15.0
36720.0,20191.0,1880669.0,1889387.0,-4272.0,2117.0,16.0
36730.0,20196.0,1881825.0,1890470.0,-4306.0,2112.0,16.0
36740.0,20202.0,1883033.0,1891560.0,-4289.0,2114.0,16.0
36750.0,20207.0,1884217.0,1892650.0,-4282.0,2116.0,16.0
36760.0,20213.0,1885388.0,1893740.0,-4282.0,2116.0,16.0
36770.0,20218.0,1886546.0,1894753.0,-4216.0,2126.0,18.0
36780.0,20224.0,1887613.0,1895767.0,-4221.0,2126.0,18.0
36790.0,20229.0,1888677.0,1896780.0,-4234.0,2123.0,17.0
36800.0,20235.0,1889762.0,1897743.0,-4189.0,2131.0,19.0
36810.0,20240.0,1890774.0,1898707.0,-4185.0,2132.0,19.0
36820.0,20246.0,1891779.0,1899670.0,-4146.0,2138.0,20.0
36830.0,20251.0,1892723.0,1900543.0,-4108.0,2144.0,21.0
36840.0,20257.0,1893622.0,1901417.0,-4142.0,2139.0,20.0
36850.0,20262.0,1894553.0,1902290.0,-4124.0,2142.0,20.0
36860.0,20268.0,1895492.0,1903247.0,-4225.0,2125.0,18.0
36870.0,20273.0,1896550.0,1904203.0,-4225.0,2125.0,18.0
36880.0,20279.0,1897629.0,1905160.0,-4227.0,2125.0,18.0
36890.0,20284.0,1898711.0,1906193.0,-4218.0,2126.0,18.0
36900.0,20290.0,1899782.0,1907227.0,-4279.0,2116.0,16.0
36910.0,20295.0,1900955.0,1908260.0,-4251.0,2121.0,17.0
36920.0,20301.0,1902092.0,1909337.0,-4271.0,2117.0,16.0
36930.0,20306.0,1903256.0,1910413.0,-4282.0,2115.0,16.0
36940.0,20312.0,1904432.0,1911490.0,-4211.0,2127.0,18.0
36950.0,20317.0,1905515.0,1912523.0,-4251.0,2120.0,17.0
36960.0,20323.0,1906640.0,1913557.0,-4251.0,2120.0,17.0
36970.0,20328.0,1907777.0,1914590.0,-4289.0,2114.0,16.0
36980.0,20334.0,1908983.0,1915690.0,-4289.0,2114.0,16.0
36990.0,20339.0,1910189.0,1916790.0,-4261.0,2119.0,17.0
37000.0,20345.0,1911349.0,1917890.0,-4276.0,2116.0,16.0
37010.0,20350.0,1912535.0,1919027.0,-4285.0,2115.0,16.0
37020.0,20356.0,1913739.0,1920163.0,-4332.0,2107.0,15.0
37030.0,20361.0,1915023.0,1921300.0,-4264.0,2118.0,16.0
37040.0,20367.0,1916204.0,1922427.0,-4289.0,2114.0,16.0
37050.0,20372.0,1917420.0,1923553.0,-4308.0,2111.0,15.0
37060.0,20378.0,1918676.0,1924680.0,-4367.0,2101.0,14.0
37070.0,20383.0,1920049.0,1925917.0,-4369.0,2101.0,14.0
37080.0,20389.0,1921422.0,1927153.0,-4313.0,2110.0,15.0
37090.0,20394.0,1922703.0,1928390.0,-4373.0,2100.0,14.0
37100.0,20400.0,1924081.0,1929600.0,-4307.0,2111.0,15.0
37110.0,20405.0,1925350.0,1930810.0,-4320.0,2109.0,15.0
37120.0,20411.0,1926632.0,1932020.0,-4326.0,2108.0,15.0
37130.0,20416.0,1927921.0,1933190.0,-4294.0,2113.0,16.0
37140.0,20422.0,1929160.0,1934360.0,-4305.0,2111.0,16.0
37150.0,20427.0,1930406.0,1935530.0,-4267.0,2118.0,16.0
37160.0,20433.0,1931600.0,1936643.0,-4307.0,2111.0,16.0
37170.0,20438.0,1932842.0,1937757.0,-4219.0,2126.0,18.0
37180.0,20444.0,1933947.0,1938870.0,-4223.0,2125.0,18.0
37190.0,20449.0,1935036.0,1939867.0,-4161.0,2135.0,19.0
37200.0,20455.0,1936051.0,1940863.0,-4187.0,2131.0,19.0
37210.0,20460.0,1937084.0,1941860.0,-4171.0,2133.0,19.0
37220.0,20466.0,1938103.0,1942890.0,-4177.0,2132.0,19.0
